#COMMAND
#COMMAND
Name        gremiodecir~
Code        do_guildtalk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        glance~
Code        do_glance
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        goto~
Code        do_goto
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         0
End

#COMMAND
Name        gremios~
Code        do_guilds
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        grub~
Code        do_grub
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        gluchando~
Code        do_gfighting
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        gdonde~
Code        do_gwhere
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       252
Log         0
End

#COMMAND
Name        golpear~
Code        do_rap
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         0
End

#COMMAND
Name        gritar~
Code        do_shout
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       3
Log         0
Flags       1
End

#COMMAND
Name        guerradecir~
Code        do_wartalk
Desactivado    1
Disciplina     0
Disciplinalevel        0
Position    104
Level       2
Log         0
Flags       1
End

#COMMAND
Name        geneup~
Code        do_generacionup
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         1
End

#COMMAND
Name        huir~
Code        do_flee
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    107
Level       0
Log         0
End

#COMMAND
Name        help~
Code        do_help
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        hedit~
Code        do_hedit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         1
End

#COMMAND
Name        hell~
Code        do_hell
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         4
End

#COMMAND
Name        hl~
Code        do_hl
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        hlista~
Code        do_hlist
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        holylight~
Code        do_holylight
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       239
Log         0
End

#COMMAND
Name        homepage~
Code        do_homepage
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       10
Log         0
End

#COMMAND
Name        hset~
Code        do_hset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         1
End

#COMMAND
Name        hablar~
Code        do_speak
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        hora~
Code        do_time
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        inventario~
Code        do_inventory
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        ide~
Code        do_ide
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        idea~
Code        do_idea
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        immdecir~
Code        do_immtalk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         0
Flags       1
End

#COMMAND
Name        immdecir~
Code        do_avtalk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       239
Log         0
End

#COMMAND
Name        inmortalizar~
Code        do_immortalize
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       248
Log         1
End

#COMMAND
Name        instalararea~
Code        do_installarea
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         1
End

#COMMAND
Name        instalarzona~
Code        do_instazone
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         3
End

#COMMAND
Name        invis~
Code        do_invis
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        instalarroom~
Code        do_instaroom
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         3
End

#COMMAND
Name        ignorar~
Code        do_ignore
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        immhost~
Code        do_add_imm_host
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        ipcomparar~
Code        do_ipcompare
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         0
End

#COMMAND
Name        info~
Code        do_report
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        idioma~
Code        do_speak
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        idiomas~
Code        do_languages
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        inscribir~
Code        do_arena
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        ingreso~
Code        do_ingreso
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       2
Log         0
End

#COMMAND
Name        infofamilias~
Code        do_clans
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       5
Log         0
End

#COMMAND
Name        icq~
Code        do_icq_number
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        infoarea~
Code        do_infoarea
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        instruir~
Code        do_adiestrar
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       40
Log         0
End

#COMMAND
Name        joderequipo~
Code        do_strip
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       248
Log         1
End

#COMMAND
Name        lev~
Code        do_wake
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    104
Level       0
Log         0
End

#COMMAND
Name        llenar~
Code        do_fill
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        lista~
Code        do_list
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        litterbug~
Code        do_litterbug
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         1
End

#COMMAND
Name        loadarea~
Code        do_loadarea
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        log~
Code        do_log
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         1
End

#COMMAND
Name        leyes~
Code        do_laws
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        levantarse~
Code        do_wake
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    104
Level       0
Log         0
End

#COMMAND
Name        matar~
Code        do_kill
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    109
Level       0
Log         0
End

#COMMAND
Name        mana~
Code        do_mana
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        mhistorial~
Code        do_khistory
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       247
Log         0
End

#COMMAND
Name        mirar~
Code        do_look
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        mpecho~
Code        do_mpecho
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpechoat~
Code        do_mpechoat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mea~
Code        do_mpechoat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mpat~
Code        do_mpat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       5
End

#COMMAND
Name        mpforce~
Code        do_mpforce
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpechoaround~
Code        do_mpechoaround
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mer~
Code        do_mpechoaround
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mpasound~
Code        do_mpasound
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpoload~
Code        do_mpoload
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpjunk~
Code        do_mpjunk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpgoto~
Code        do_mpgoto
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpdamage~
Code        do_mp_damage
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpdelay~
Code        do_mpdelay
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpdeposit~
Code        do_mp_deposit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mprestore~
Code        do_mp_restore
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpkill~
Code        do_mpkill
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mptransfer~
Code        do_mptransfer
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpmload~
Code        do_mpmload
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpnothing~
Code        do_mpnothing
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mppurge~
Code        do_mppurge
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpinvis~
Code        do_mpinvis
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpadvance~
Code        do_mpadvance
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         1
Flags       1
End

#COMMAND
Name        mpapply~
Code        do_mpapply
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpapplyb~
Code        do_mpapplyb
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mppkset~
Code        do_mppkset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpclosepassage~
Code        do_mp_close_passage
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpopenpassage~
Code        do_mp_open_passage
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpdream~
Code        do_mpdream
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpslay~
Code        do_mp_slay
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mppractice~
Code        do_mp_practice
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpwithdraw~
Code        do_mp_withdraw
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mapa~
Code        do_mapper
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mapout~
Code        do_mapout
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       246
Log         0
End

#COMMAND
Name        masignar~
Code        do_massign
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         1
End

#COMMAND
Name        mcrear~
Code        do_mcreate
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         3
End

#COMMAND
Name        mborrar~
Code        do_mdelete
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        memoria~
Code        do_memory
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       246
Log         1
End

#COMMAND
Name        mbuscar~
Code        do_mfind
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         0
End

#COMMAND
Name        mload~
Code        do_minvoke
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        mlista~
Code        do_mlist
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        mmenu~
Code        do_mmenu
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        mpeditar~
Code        do_mpedit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         3
Flags       1
End

#COMMAND
Name        mpstatus~
Code        do_mpstat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
Flags       1
End

#COMMAND
Name        mrango~
Code        do_mrange
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        mset~
Code        do_mset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       249
Log         3
End

#COMMAND
Name        mstat~
Code        do_mstat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        mdonde~
Code        do_mwhere
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        mpfavor~
Code        do_mpfavor
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
Flags       1
End

#COMMAND
Name        mposet~
Code        do_mposet
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpmset~
Code        do_mpmset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mortalizar~
Code        do_mortalize
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       247
Log         1
End

#COMMAND
Name        mpperdon~
Code        do_mppardon
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         1
Flags       1
End

#COMMAND
Name        mpscatter~
Code        do_mpscatter
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mppeace~
Code        do_mppeace
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpechozone~
Code        do_mpechozone
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mez~
Code        do_mpechozone
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mplog~
Code        do_mp_log
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpasupress~
Code        do_mpasupress
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
Flags       1
End

#COMMAND
Name        mpmorph~
Code        do_mpmorph
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
Flags       1
End

#COMMAND
Name        mpunmorph~
Code        do_mpunmorph
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
Flags       1
End

#COMMAND
Name        mpunnuisance~
Code        do_mpunnuisance
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
Flags       1
End

#COMMAND
Name        mpnuisance~
Code        do_nuisance
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        mpbodybag~
Code        do_mpbodybag
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
Flags       1
End

#COMMAND
Name        molestar~
Code        do_nuisance
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         1
End

#COMMAND
Name        misericordia~
Code        do_misericordia
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       247
Log         0
End

#COMMAND
Name        morphset~
Code        do_morphset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         0
End

#COMMAND
Name        morphstat~
Code        do_morphstat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         0
End

#COMMAND
Name        morfocrear~
Code        do_morphcreate
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         0
End

#COMMAND
Name        morfoserar~
Code        do_imm_morph
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         0
End

#COMMAND
Name        mision~
Code        do_aquest
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        mensaje~
Code        do_mensaje
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        mejorar~
Code        do_mejorar
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       2
Log         0
End

#COMMAND
Name        medit~
Code        do_omedit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        mcopy~
Code        do_mcopy
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        miembros~
Code        do_miembros
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       10
Log         0
End

#COMMAND
Name        n~
Code        do_north
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        ne~
Code        do_northeast
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        no~
Code        do_northwest
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        nivel~
Code        do_level
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        norte~
Code        do_north
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        nombre~
Code        do_name
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        nota~
Code        do_nota
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        nuevaszonas~
Code        do_newzones
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        noemote~
Code        do_noemote
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        noresolve~
Code        do_noresolve
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         1
End

#COMMAND
Name        noreste~
Code        do_northeast
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        noroeste~
Code        do_northwest
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        notell~
Code        do_notell
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        notitle~
Code        do_notitle
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         1
End

#COMMAND
Name        noticias~
Code        do_news
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        noinfierno~
Code        do_unhell
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         4
End

#COMMAND
Name        newcharlar~
Code        do_newbiechat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        nset~
Code        do_nset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         1
End

#COMMAND
Name        nver~
Code        do_nver
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       15
Log         0
End

#COMMAND
Name        noaffects~
Code        do_noaffects
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       249
Log         0
End

#COMMAND
Name        nuissance~
Code        (0x81baa8c)
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       256
Log         0
End

#COMMAND
Name        o~
Code        do_west
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        oro~
Code        do_gold
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        ordenar~
Code        do_order
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        oasignar~
Code        do_oassign
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         1
End

#COMMAND
Name        ocrear~
Code        do_ocreate
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         3
End

#COMMAND
Name        oborrar~
Code        do_odelete
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        obuscar~
Code        do_ofind
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        oload~
Code        do_oinvoke
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         1
End

#COMMAND
Name        olc~
Code        do_oldscore
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        olista~
Code        do_olist
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         0
End

#COMMAND
Name        omenu~
Code        do_omenu
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        opedit~
Code        do_opedit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         3
End

#COMMAND
Name        opstat~
Code        do_opstat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        orango~
Code        do_orange
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        ordenes~
Code        do_orders
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        ordendecir~
Code        do_ordertalk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        ostat~
Code        do_ostat
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         0
End

#COMMAND
Name        od~
Code        do_ordertalk
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        owhere~
Code        do_owhere
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         0
End

#COMMAND
Name        oset~
Code        do_oset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       249
Log         3
End

#COMMAND
Name        ogrub~
Code        do_ogrub
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       243
Log         0
End

#COMMAND
Name        oeste~
Code        do_west
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    112
Level       0
Log         0
End

#COMMAND
Name        oedit~
Code        do_ooedit
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        ocopy~
Code        do_ocopy
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         0
End

#COMMAND
Name        permitir~
Code        do_allow
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       247
Log         1
End

#COMMAND
Name        practicar~
Code        do_practice
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    104
Level       0
Log         0
End

#COMMAND
Name        preguntar~
Code        do_ask
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    104
Level       0
Log         0
Flags       1
End

#COMMAND
Name        pload~
Code        do_loadup
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       253
Log         1
End

#COMMAND
Name        poner~
Code        do_put
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    106
Level       0
Log         0
End

#COMMAND
Name        password~
Code        do_password
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         2
End

#COMMAND
Name        pagelength~
Code        do_pagelen
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         0
End

#COMMAND
Name        perdonar~
Code        do_pardon
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       242
Log         1
End

#COMMAND
Name        pxset~
Code        do_pxset
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       254
Log         1
End

#COMMAND
Name        paz~
Code        do_peace
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       244
Log         0
End

#COMMAND
Name        purge~
Code        do_purge
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       246
Log         0
End

#COMMAND
Name        purgar~
Code        do_low_purge
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       245
Log         0
End

#COMMAND
Name        prompt~
Code        do_prompt
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       2
Log         0
End

#COMMAND
Name        pager~
Code        do_pager
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        proyecto~
Code        do_project
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       1
Log         0
End

#COMMAND
Name        permanecer~
Code        do_stand
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    104
Level       0
Log         0
End

#COMMAND
Name        pensar~
Code        do_think
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       247
Log         0
Flags       1
End

#COMMAND
Name        pertenecer~
Code        do_pertenecer
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       0
Log         0
End

#COMMAND
Name        patear~
Code        do_scatter
Desactivado    0
Disciplina     0
Disciplinalevel        0
Position    100
Level       250
Log         1
End

#COMMAND
